Colour,Lower Bound of Range,Upper Bound of Range,Spike Size,Occurences
Blue,4,764000000000,833000000000,43,0
Blue,4,764000000000,833000000000,44,0
Blue,4,764000000000,833000000000,45,0
Blue,4,764000000000,833000000000,46,1
Blue,4,764000000000,833000000000,47,1
Blue,4,764000000000,833000000000,48,0
Blue,4,764000000000,833000000000,49,0
Blue,4,764000000000,833000000000,50,0
Blue,4,764000000000,833000000000,51,0
Blue,4,764000000000,833000000000,52,0
Blue,4,764000000000,833000000000,53,0
Blue,4,764000000000,833000000000,54,1
Blue,4,764000000000,833000000000,55,0
Blue,4,764000000000,833000000000,56,0
Blue,4,764000000000,833000000000,57,0
Blue,4,764000000000,833000000000,58,0
Blue,4,764000000000,833000000000,59,0
Blue,4,833000000000,908000000000,0,125
Blue,4,833000000000,908000000000,1,22
Blue,4,833000000000,908000000000,2,11
Blue,4,833000000000,908000000000,3,8
Blue,4,833000000000,908000000000,4,5
Blue,4,833000000000,908000000000,5,3
Blue,4,833000000000,908000000000,6,3
Blue,4,833000000000,908000000000,7,9
Blue,4,833000000000,908000000000,8,7
Blue,4,833000000000,908000000000,9,1
Blue,4,833000000000,908000000000,10,9
Blue,4,833000000000,908000000000,11,2
Blue,4,833000000000,908000000000,12,5
Blue,4,833000000000,908000000000,13,4
Blue,4,833000000000,908000000000,14,0
Blue,4,833000000000,908000000000,15,2
Blue,4,833000000000,908000000000,16,2
Blue,4,833000000000,908000000000,17,2
Blue,4,833000000000,908000000000,18,6
Blue,4,833000000000,908000000000,19,5
Blue,4,833000000000,908000000000,20,5
Blue,4,833000000000,908000000000,21,1
Blue,4,833000000000,908000000000,22,2
Blue,4,833000000000,908000000000,23,2
Blue,4,833000000000,908000000000,24,4
Blue,4,833000000000,908000000000,25,3
Blue,4,833000000000,908000000000,26,0
Blue,4,833000000000,908000000000,27,0
Blue,4,833000000000,908000000000,28,1
Blue,4,833000000000,908000000000,29,2
Blue,4,833000000000,908000000000,30,3
Blue,4,833000000000,908000000000,31,1
Blue,4,833000000000,908000000000,32,2
Blue,4,833000000000,908000000000,33,0
Blue,4,833000000000,908000000000,34,1
Blue,4,833000000000,908000000000,35,2
Blue,4,833000000000,908000000000,36,0
Blue,4,833000000000,908000000000,37,0
Blue,4,833000000000,908000000000,38,1
Blue,4,833000000000,908000000000,39,0
Blue,4,833000000000,908000000000,40,3
Blue,4,833000000000,908000000000,41,0
Blue,4,833000000000,908000000000,42,1
Blue,4,833000000000,908000000000,43,0
Blue,4,833000000000,908000000000,44,1
Blue,4,833000000000,908000000000,45,0
Blue,4,833000000000,908000000000,46,0
Blue,4,833000000000,908000000000,47,1
Blue,4,833000000000,908000000000,48,0
Blue,4,833000000000,908000000000,49,0
Blue,4,833000000000,908000000000,50,0
Blue,4,833000000000,908000000000,51,0
Blue,4,833000000000,908000000000,52,0
Blue,4,833000000000,908000000000,53,0
Blue,4,833000000000,908000000000,54,0
Blue,4,833000000000,908000000000,55,0
Blue,4,833000000000,908000000000,56,0
Blue,4,833000000000,908000000000,57,0
Blue,4,833000000000,908000000000,58,0
Blue,4,833000000000,908000000000,59,0
Blue,4,908000000000,991000000000,0,137
Blue,4,908000000000,991000000000,1,12
Blue,4,908000000000,991000000000,2,11
Blue,4,908000000000,991000000000,3,12
Blue,4,908000000000,991000000000,4,13
Blue,4,908000000000,991000000000,5,9
Blue,4,908000000000,991000000000,6,2
Blue,4,908000000000,991000000000,7,3
Blue,4,908000000000,991000000000,8,6
Blue,4,908000000000,991000000000,9,1
Blue,4,908000000000,991000000000,10,5
Blue,4,908000000000,991000000000,11,1
Blue,4,908000000000,991000000000,12,0
Blue,4,908000000000,991000000000,13,3
Blue,4,908000000000,991000000000,14,2
Blue,4,908000000000,991000000000,15,1
Blue,4,908000000000,991000000000,16,2
Blue,4,908000000000,991000000000,17,0
Blue,4,908000000000,991000000000,18,2
Blue,4,908000000000,991000000000,19,3
Blue,4,908000000000,991000000000,20,1
Blue,4,908000000000,991000000000,21,0
Blue,4,908000000000,991000000000,22,0
Blue,4,908000000000,991000000000,23,3
Blue,4,908000000000,991000000000,24,4
Blue,4,908000000000,991000000000,25,5
Blue,4,908000000000,991000000000,26,3
Blue,4,908000000000,991000000000,27,7
Blue,4,908000000000,991000000000,28,2
Blue,4,908000000000,991000000000,29,1
Blue,4,908000000000,991000000000,30,1
Blue,4,908000000000,991000000000,31,1
Blue,4,908000000000,991000000000,32,3
Blue,4,908000000000,991000000000,33,1
Blue,4,908000000000,991000000000,34,1
Blue,4,908000000000,991000000000,35,0
Blue,4,908000000000,991000000000,36,1
Blue,4,908000000000,991000000000,37,0
Blue,4,908000000000,991000000000,38,3
Blue,4,908000000000,991000000000,39,0
Blue,4,908000000000,991000000000,40,0
Blue,4,908000000000,991000000000,41,1
Blue,4,908000000000,991000000000,42,1
Blue,4,908000000000,991000000000,43,1
Blue,4,908000000000,991000000000,44,1
Blue,4,908000000000,991000000000,45,0
Blue,4,908000000000,991000000000,46,1
Blue,4,908000000000,991000000000,47,0
Blue,4,908000000000,991000000000,48,0
Blue,4,908000000000,991000000000,49,0
Blue,4,908000000000,991000000000,50,0
Blue,4,908000000000,991000000000,51,0
Blue,4,908000000000,991000000000,52,0
Blue,4,908000000000,991000000000,53,0
Blue,4,908000000000,991000000000,54,0
Blue,4,908000000000,991000000000,55,0
Blue,4,908000000000,991000000000,56,0
Blue,4,908000000000,991000000000,57,0
Blue,4,908000000000,991000000000,58,0
Blue,4,908000000000,991000000000,59,0
Blue,4,991000000000,1060000000000,0,125
Blue,4,991000000000,1060000000000,1,23
Blue,4,991000000000,1060000000000,2,17
Blue,4,991000000000,1060000000000,3,9
Blue,4,991000000000,1060000000000,4,4
Blue,4,991000000000,1060000000000,5,3
Blue,4,991000000000,1060000000000,6,4
Blue,4,991000000000,1060000000000,7,4
Blue,4,991000000000,1060000000000,8,9
Blue,4,991000000000,1060000000000,9,3
Blue,4,991000000000,1060000000000,10,8
Blue,4,991000000000,1060000000000,11,1
Blue,4,991000000000,1060000000000,12,3
Blue,4,991000000000,1060000000000,13,1
Blue,4,991000000000,1060000000000,14,1
Blue,4,991000000000,1060000000000,15,4
Blue,4,991000000000,1060000000000,16,2
Blue,4,991000000000,1060000000000,17,1
Blue,4,991000000000,1060000000000,18,0
Blue,4,991000000000,1060000000000,19,8
Blue,4,991000000000,1060000000000,20,4
Blue,4,991000000000,1060000000000,21,3
Blue,4,991000000000,1060000000000,22,5
Blue,4,991000000000,1060000000000,23,2
Blue,4,991000000000,1060000000000,24,1
Blue,4,991000000000,1060000000000,25,0
Blue,4,991000000000,1060000000000,26,4
Blue,4,991000000000,1060000000000,27,3
Blue,4,991000000000,1060000000000,28,3
Blue,4,991000000000,1060000000000,29,0
Blue,4,991000000000,1060000000000,30,0
Blue,4,991000000000,1060000000000,31,0
Blue,4,991000000000,1060000000000,32,1
Blue,4,991000000000,1060000000000,33,0
Blue,4,991000000000,1060000000000,34,1
Blue,4,991000000000,1060000000000,35,1
Blue,4,991000000000,1060000000000,36,1
Blue,4,991000000000,1060000000000,37,0
Blue,4,991000000000,1060000000000,38,1
Blue,4,991000000000,1060000000000,39,0
Blue,4,991000000000,1060000000000,40,0
Blue,4,991000000000,1060000000000,41,2
Blue,4,991000000000,1060000000000,42,1
Blue,4,991000000000,1060000000000,43,1
Blue,4,991000000000,1060000000000,44,0
Blue,4,991000000000,1060000000000,45,1
Blue,4,991000000000,1060000000000,46,0
Blue,4,991000000000,1060000000000,47,2
Blue,4,991000000000,1060000000000,48,0
Blue,4,991000000000,1060000000000,49,0
Blue,4,991000000000,1060000000000,50,0
Blue,4,991000000000,1060000000000,51,0
Blue,4,991000000000,1060000000000,52,0
Blue,4,991000000000,1060000000000,53,0
Blue,4,991000000000,1060000000000,54,0
Blue,4,991000000000,1060000000000,55,0
Blue,4,991000000000,1060000000000,56,0
Blue,4,991000000000,1060000000000,57,0
Blue,4,991000000000,1060000000000,58,0
Blue,4,991000000000,1060000000000,59,0
Blue,4,1060000000000,1150000000000,0,131
Blue,4,1060000000000,1150000000000,1,16
Blue,4,1060000000000,1150000000000,2,9
Blue,4,1060000000000,1150000000000,3,15
Blue,4,1060000000000,1150000000000,4,9
Blue,4,1060000000000,1150000000000,5,1
Blue,4,1060000000000,1150000000000,6,8
Blue,4,1060000000000,1150000000000,7,5
Blue,4,1060000000000,1150000000000,8,5
Blue,4,1060000000000,1150000000000,9,4
Blue,4,1060000000000,1150000000000,10,5
Blue,4,1060000000000,1150000000000,11,0
Blue,4,1060000000000,1150000000000,12,3
Blue,4,1060000000000,1150000000000,13,3
Blue,4,1060000000000,1150000000000,14,0
Blue,4,1060000000000,1150000000000,15,3
Blue,4,1060000000000,1150000000000,16,0
Blue,4,1060000000000,1150000000000,17,2
Blue,4,1060000000000,1150000000000,18,3
Blue,4,1060000000000,1150000000000,19,4
Blue,4,1060000000000,1150000000000,20,6
Blue,4,1060000000000,1150000000000,21,3
Blue,4,1060000000000,1150000000000,22,0
Blue,4,1060000000000,1150000000000,23,3
Blue,4,1060000000000,1150000000000,24,4
Blue,4,1060000000000,1150000000000,25,2
Blue,4,1060000000000,1150000000000,26,2
Blue,4,1060000000000,1150000000000,27,3
Blue,4,1060000000000,1150000000000,28,1
Blue,4,1060000000000,1150000000000,29,1
Blue,4,1060000000000,1150000000000,30,0
Blue,4,1060000000000,1150000000000,31,1
Blue,4,1060000000000,1150000000000,32,5
Blue,4,1060000000000,1150000000000,33,0
Blue,4,1060000000000,1150000000000,34,0
Blue,4,1060000000000,1150000000000,35,0
Blue,4,1060000000000,1150000000000,36,1
Blue,4,1060000000000,1150000000000,37,2
Blue,4,1060000000000,1150000000000,38,1
Blue,4,1060000000000,1150000000000,39,1
Blue,4,1060000000000,1150000000000,40,1
Blue,4,1060000000000,1150000000000,41,0
Blue,4,1060000000000,1150000000000,42,1
Blue,4,1060000000000,1150000000000,43,0
Blue,4,1060000000000,1150000000000,44,1
Blue,4,1060000000000,1150000000000,45,0
Blue,4,1060000000000,1150000000000,46,1
Blue,4,1060000000000,1150000000000,47,1
Blue,4,1060000000000,1150000000000,48,0
Blue,4,1060000000000,1150000000000,49,0
Blue,4,1060000000000,1150000000000,50,0
Blue,4,1060000000000,1150000000000,51,0
Blue,4,1060000000000,1150000000000,52,0
Blue,4,1060000000000,1150000000000,53,0
Blue,4,1060000000000,1150000000000,54,0
Blue,4,1060000000000,1150000000000,55,0
Blue,4,1060000000000,1150000000000,56,0
Blue,4,1060000000000,1150000000000,57,0
Blue,4,1060000000000,1150000000000,58,0
Blue,4,1060000000000,1150000000000,59,0
Blue,4,1150000000000,1280000000000,0,127
Blue,4,1150000000000,1280000000000,1,13
Blue,4,1150000000000,1280000000000,2,22
Blue,4,1150000000000,1280000000000,3,16
Blue,4,1150000000000,1280000000000,4,9
Blue,4,1150000000000,1280000000000,5,5
Blue,4,1150000000000,1280000000000,6,4
Blue,4,1150000000000,1280000000000,7,5
Blue,4,1150000000000,1280000000000,8,3
Blue,4,1150000000000,1280000000000,9,3
Blue,4,1150000000000,1280000000000,10,10
Blue,4,1150000000000,1280000000000,11,4
Blue,4,1150000000000,1280000000000,12,3
Blue,4,1150000000000,1280000000000,13,3
Blue,4,1150000000000,1280000000000,14,1
Blue,4,1150000000000,1280000000000,15,1
Blue,4,1150000000000,1280000000000,16,1
Blue,4,1150000000000,1280000000000,17,0
Blue,4,1150000000000,1280000000000,18,1
Blue,4,1150000000000,1280000000000,19,3
Blue,4,1150000000000,1280000000000,20,0
Blue,4,1150000000000,1280000000000,21,11
Blue,4,1150000000000,1280000000000,22,1
Blue,4,1150000000000,1280000000000,23,2
Blue,4,1150000000000,1280000000000,24,4
Blue,4,1150000000000,1280000000000,25,4
Blue,4,1150000000000,1280000000000,26,0
Blue,4,1150000000000,1280000000000,27,1
Blue,4,1150000000000,1280000000000,28,0
Blue,4,1150000000000,1280000000000,29,0
Blue,4,1150000000000,1280000000000,30,0
Blue,4,1150000000000,1280000000000,31,2
Blue,4,1150000000000,1280000000000,32,1
Blue,4,1150000000000,1280000000000,33,0
Blue,4,1150000000000,1280000000000,34,0
Blue,4,1150000000000,1280000000000,35,0
Blue,4,1150000000000,1280000000000,36,0
Blue,4,1150000000000,1280000000000,37,0
Blue,4,1150000000000,1280000000000,38,1
Blue,4,1150000000000,1280000000000,39,0
Blue,4,1150000000000,1280000000000,40,0
Blue,4,1150000000000,1280000000000,41,1
Blue,4,1150000000000,1280000000000,42,1
Blue,4,1150000000000,1280000000000,43,1
Blue,4,1150000000000,1280000000000,44,1
Blue,4,1150000000000,1280000000000,45,0
Blue,4,1150000000000,1280000000000,46,0
Blue,4,1150000000000,1280000000000,47,1
Blue,4,1150000000000,1280000000000,48,1
Blue,4,1150000000000,1280000000000,49,0
Blue,4,1150000000000,1280000000000,50,0
Blue,4,1150000000000,1280000000000,51,0
Blue,4,1150000000000,1280000000000,52,0
Blue,4,1150000000000,1280000000000,53,0
Blue,4,1150000000000,1280000000000,54,0
Blue,4,1150000000000,1280000000000,55,0
Blue,4,1150000000000,1280000000000,56,0
Blue,4,1150000000000,1280000000000,57,0
Blue,4,1150000000000,1280000000000,58,0
Blue,4,1150000000000,1280000000000,59,0
Blue,4,1280000000000,1400000000000,0,135
Blue,4,1280000000000,1400000000000,1,14
Blue,4,1280000000000,1400000000000,2,17
Blue,4,1280000000000,1400000000000,3,12
Blue,4,1280000000000,1400000000000,4,16
Blue,4,1280000000000,1400000000000,5,4
Blue,4,1280000000000,1400000000000,6,5
Blue,4,1280000000000,1400000000000,7,4
Blue,4,1280000000000,1400000000000,8,6
Blue,4,1280000000000,1400000000000,9,0
Blue,4,1280000000000,1400000000000,10,6
Blue,4,1280000000000,1400000000000,11,5
Blue,4,1280000000000,1400000000000,12,1
Blue,4,1280000000000,1400000000000,13,2
Blue,4,1280000000000,1400000000000,14,3
Blue,4,1280000000000,1400000000000,15,1
Blue,4,1280000000000,1400000000000,16,1
Blue,4,1280000000000,1400000000000,17,2
Blue,4,1280000000000,1400000000000,18,2
Blue,4,1280000000000,1400000000000,19,2
Blue,4,1280000000000,1400000000000,20,1
Blue,4,1280000000000,1400000000000,21,1
Blue,4,1280000000000,1400000000000,22,0
Blue,4,1280000000000,1400000000000,23,2
Blue,4,1280000000000,1400000000000,24,7
Blue,4,1280000000000,1400000000000,25,3
Blue,4,1280000000000,1400000000000,26,3
Blue,4,1280000000000,1400000000000,27,0
Blue,4,1280000000000,1400000000000,28,0
Blue,4,1280000000000,1400000000000,29,2
Blue,4,1280000000000,1400000000000,30,1
Blue,4,1280000000000,1400000000000,31,2
Blue,4,1280000000000,1400000000000,32,0
Blue,4,1280000000000,1400000000000,33,0
Blue,4,1280000000000,1400000000000,34,0
Blue,4,1280000000000,1400000000000,35,0
Blue,4,1280000000000,1400000000000,36,0
Blue,4,1280000000000,1400000000000,37,0
Blue,4,1280000000000,1400000000000,38,0
Blue,4,1280000000000,1400000000000,39,0
Blue,4,1280000000000,1400000000000,40,0
Blue,4,1280000000000,1400000000000,41,0
Blue,4,1280000000000,1400000000000,42,1
Blue,4,1280000000000,1400000000000,43,1
Blue,4,1280000000000,1400000000000,44,0
Blue,4,1280000000000,1400000000000,45,3
Blue,4,1280000000000,1400000000000,46,2
Blue,4,1280000000000,1400000000000,47,0
Blue,4,1280000000000,1400000000000,48,0
Blue,4,1280000000000,1400000000000,49,0
Blue,4,1280000000000,1400000000000,50,0
Blue,4,1280000000000,1400000000000,51,0
Blue,4,1280000000000,1400000000000,52,0
Blue,4,1280000000000,1400000000000,53,0
Blue,4,1280000000000,1400000000000,54,0
Blue,4,1280000000000,1400000000000,55,0
Blue,4,1280000000000,1400000000000,56,0
Blue,4,1280000000000,1400000000000,57,0
Blue,4,1280000000000,1400000000000,58,0
Blue,4,1280000000000,1400000000000,59,0
Blue,4,1400000000000,1530000000000,0,150
Blue,4,1400000000000,1530000000000,1,10
Blue,4,1400000000000,1530000000000,2,13
Blue,4,1400000000000,1530000000000,3,10
Blue,4,1400000000000,1530000000000,4,5
Blue,4,1400000000000,1530000000000,5,4
Blue,4,1400000000000,1530000000000,6,6
Blue,4,1400000000000,1530000000000,7,6
Blue,4,1400000000000,1530000000000,8,7
Blue,4,1400000000000,1530000000000,9,3
Blue,4,1400000000000,1530000000000,10,6
Blue,4,1400000000000,1530000000000,11,3
Blue,4,1400000000000,1530000000000,12,0
Blue,4,1400000000000,1530000000000,13,3
Blue,4,1400000000000,1530000000000,14,0
Blue,4,1400000000000,1530000000000,15,1
Blue,4,1400000000000,1530000000000,16,4
Blue,4,1400000000000,1530000000000,17,2
Blue,4,1400000000000,1530000000000,18,1
Blue,4,1400000000000,1530000000000,19,2
Blue,4,1400000000000,1530000000000,20,3
Blue,4,1400000000000,1530000000000,21,1
Blue,4,1400000000000,1530000000000,22,4
Blue,4,1400000000000,1530000000000,23,5
Blue,4,1400000000000,1530000000000,24,0
Blue,4,1400000000000,1530000000000,25,0
Blue,4,1400000000000,1530000000000,26,0
Blue,4,1400000000000,1530000000000,27,2
Blue,4,1400000000000,1530000000000,28,1
Blue,4,1400000000000,1530000000000,29,0
Blue,4,1400000000000,1530000000000,30,2
Blue,4,1400000000000,1530000000000,31,2
Blue,4,1400000000000,1530000000000,32,1
Blue,4,1400000000000,1530000000000,33,0
Blue,4,1400000000000,1530000000000,34,1
Blue,4,1400000000000,1530000000000,35,1
Blue,4,1400000000000,1530000000000,36,0
Blue,4,1400000000000,1530000000000,37,0
Blue,4,1400000000000,1530000000000,38,1
Blue,4,1400000000000,1530000000000,39,0
Blue,4,1400000000000,1530000000000,40,0
Blue,4,1400000000000,1530000000000,41,1
Blue,4,1400000000000,1530000000000,42,0
Blue,4,1400000000000,1530000000000,43,0
Blue,4,1400000000000,1530000000000,44,0
Blue,4,1400000000000,1530000000000,45,1
Blue,4,1400000000000,1530000000000,46,2
Blue,4,1400000000000,1530000000000,47,1
Blue,4,1400000000000,1530000000000,48,1
Blue,4,1400000000000,1530000000000,49,0
Blue,4,1400000000000,1530000000000,50,0
Blue,4,1400000000000,1530000000000,51,0
Blue,4,1400000000000,1530000000000,52,0
Blue,4,1400000000000,1530000000000,53,0
Blue,4,1400000000000,1530000000000,54,0
Blue,4,1400000000000,1530000000000,55,1
Blue,4,1400000000000,1530000000000,56,0
Blue,4,1400000000000,1530000000000,57,0
Blue,4,1400000000000,1530000000000,58,0
Blue,4,1400000000000,1530000000000,59,0
Blue,4,1530000000000,1700000000000,0,139
Blue,4,1530000000000,1700000000000,1,10
Blue,4,1530000000000,1700000000000,2,14
Blue,4,1530000000000,1700000000000,3,9
Blue,4,1530000000000,1700000000000,4,6
Blue,4,1530000000000,1700000000000,5,5
Blue,4,1530000000000,1700000000000,6,5
Blue,4,1530000000000,1700000000000,7,4
