line,epoch,date,time,activity,marker,sleep/wake,intervalstatus,s/wstatus,
459,2378,27/06/2013,19:49:00,179,0,1,active,nan,
460,2379,27/06/2013,19:49:30,99,0,1,active,nan,
461,2380,27/06/2013,19:50:00,1,0,1,active,nan,
462,2381,27/06/2013,19:50:30,2,0,1,active,nan,
463,2382,27/06/2013,19:51:00,162,0,1,active,nan,
464,2383,27/06/2013,19:51:30,28,0,1,active,nan,
465,2384,27/06/2013,19:52:00,44,0,1,active,nan,
466,2385,27/06/2013,19:52:30,29,0,1,active,nan,
467,2386,27/06/2013,19:53:00,1,0,1,active,nan,
468,2387,27/06/2013,19:53:30,448,0,1,active,nan,
469,2388,27/06/2013,19:54:00,598,0,1,active,nan,
470,2389,27/06/2013,19:54:30,510,0,1,active,nan,
471,2390,27/06/2013,19:55:00,848,0,1,active,nan,
472,2391,27/06/2013,19:55:30,724,0,1,active,nan,
473,2392,27/06/2013,19:56:00,680,0,1,active,nan,
474,2393,27/06/2013,19:56:30,250,0,1,active,nan,
475,2394,27/06/2013,19:57:00,250,0,1,active,nan,
476,2395,27/06/2013,19:57:30,65,0,1,active,nan,
477,2396,27/06/2013,19:58:00,12,0,1,active,nan,
478,2397,27/06/2013,19:58:30,20,0,1,active,nan,
479,2398,27/06/2013,19:59:00,24,0,1,active,nan,
480,2399,27/06/2013,19:59:30,7,0,1,active,nan,
481,2400,27/06/2013,20:00:00,28,0,1,active,nan,
482,2401,27/06/2013,20:00:30,131,0,1,active,nan,
483,2402,27/06/2013,20:01:00,95,0,1,active,nan,
484,2403,27/06/2013,20:01:30,58,0,1,active,nan,
485,2404,27/06/2013,20:02:00,49,0,1,active,nan,
486,2405,27/06/2013,20:02:30,24,0,1,active,nan,
487,2406,27/06/2013,20:03:00,19,0,1,active,nan,
488,2407,27/06/2013,20:03:30,27,0,1,active,nan,
489,2408,27/06/2013,20:04:00,10,0,1,active,nan,
490,2409,27/06/2013,20:04:30,13,0,1,active,nan,
491,2410,27/06/2013,20:05:00,8,0,1,active,nan,
492,2411,27/06/2013,20:05:30,127,0,1,active,nan,
493,2412,27/06/2013,20:06:00,65,0,1,active,nan,
494,2413,27/06/2013,20:06:30,8,0,1,active,nan,
495,2414,27/06/2013,20:07:00,526,0,1,active,nan,
496,2415,27/06/2013,20:07:30,478,0,1,active,nan,
497,2416,27/06/2013,20:08:00,219,0,1,active,nan,
498,2417,27/06/2013,20:08:30,95,0,1,active,nan,
499,2418,27/06/2013,20:09:00,173,0,1,active,nan,
500,2419,27/06/2013,20:09:30,88,0,1,active,nan,
501,2420,27/06/2013,20:10:00,150,0,1,active,nan,
502,2421,27/06/2013,20:10:30,127,0,1,active,nan,
503,2422,27/06/2013,20:11:00,63,0,1,active,nan,
504,2423,27/06/2013,20:11:30,113,0,1,active,nan,
505,2424,27/06/2013,20:12:00,21,0,1,active,nan,
506,2425,27/06/2013,20:12:30,8,0,1,active,nan,
507,2426,27/06/2013,20:13:00,962,0,1,active,nan,
508,2427,27/06/2013,20:13:30,561,0,1,active,nan,
509,2428,27/06/2013,20:14:00,168,0,1,active,nan,
510,2429,27/06/2013,20:14:30,118,0,1,active,nan,
511,2430,27/06/2013,20:15:00,294,0,1,active,nan,
512,2431,27/06/2013,20:15:30,493,0,1,active,nan,
513,2432,27/06/2013,20:16:00,561,0,1,active,nan,
514,2433,27/06/2013,20:16:30,771,0,1,active,nan,
515,2434,27/06/2013,20:17:00,747,0,1,active,nan,
516,2435,27/06/2013,20:17:30,394,0,1,active,nan,
517,2436,27/06/2013,20:18:00,1237,0,1,active,nan,
518,2437,27/06/2013,20:18:30,561,0,1,active,nan,
519,2438,27/06/2013,20:19:00,145,0,1,active,nan,
520,2439,27/06/2013,20:19:30,74,0,1,active,nan,
521,2440,27/06/2013,20:20:00,88,0,1,active,nan,
522,2441,27/06/2013,20:20:30,30,0,1,active,nan,
523,2442,27/06/2013,20:21:00,34,0,1,active,nan,
524,2443,27/06/2013,20:21:30,561,0,1,active,nan,
525,2444,27/06/2013,20:22:00,266,0,1,active,nan,
526,2445,27/06/2013,20:22:30,122,0,1,active,nan,
527,2446,27/06/2013,20:23:00,294,0,1,active,nan,
528,2447,27/06/2013,20:23:30,145,0,1,active,nan,
529,2448,27/06/2013,20:24:00,145,0,1,active,nan,
530,2449,27/06/2013,20:24:30,131,0,1,active,nan,
531,2450,27/06/2013,20:25:00,8,0,1,active,nan,
532,2451,27/06/2013,20:25:30,15,0,1,active,nan,
533,2452,27/06/2013,20:26:00,92,0,1,active,nan,
534,2453,27/06/2013,20:26:30,285,0,1,active,nan,
535,2454,27/06/2013,20:27:00,127,0,1,active,nan,
536,2455,27/06/2013,20:27:30,561,0,1,active,nan,
537,2456,27/06/2013,20:28:00,1539,0,1,active,nan,
538,2457,27/06/2013,20:28:30,394,0,1,active,nan,
539,2458,27/06/2013,20:29:00,78,0,1,active,nan,
540,2459,27/06/2013,20:29:30,51,0,1,active,nan,
541,2460,27/06/2013,20:30:00,150,0,1,active,nan,
542,2461,27/06/2013,20:30:30,72,0,1,active,nan,
543,2462,27/06/2013,20:31:00,0,0,1,active,nan,
544,2463,27/06/2013,20:31:30,407,0,1,active,nan,
545,2464,27/06/2013,20:32:00,382,0,1,active,nan,
546,2465,27/06/2013,20:32:30,1125,0,1,active,nan,
547,2466,27/06/2013,20:33:00,1024,0,1,active,nan,
548,2467,27/06/2013,20:33:30,875,0,1,active,nan,
549,2468,27/06/2013,20:34:00,724,0,1,active,nan,
550,2469,27/06/2013,20:34:30,526,0,1,active,nan,
551,2470,27/06/2013,20:35:00,347,0,1,active,nan,
552,2471,27/06/2013,20:35:30,932,0,1,active,nan,
553,2472,27/06/2013,20:36:00,702,0,1,active,nan,
554,2473,27/06/2013,20:36:30,179,0,1,active,nan,
555,2474,27/06/2013,20:37:00,24,0,1,active,nan,
556,2475,27/06/2013,20:37:30,63,0,1,active,nan,
557,2476,27/06/2013,20:38:00,8,0,1,active,nan,
558,2477,27/06/2013,20:38:30,294,0,1,active,nan,
559,2478,27/06/2013,20:39:00,561,0,1,active,nan,
560,2479,27/06/2013,20:39:30,1446,0,1,active,nan,
561,2480,27/06/2013,20:40:00,1057,0,1,active,nan,
562,2481,27/06/2013,20:40:30,561,0,1,active,nan,
563,2482,27/06/2013,20:41:00,747,0,1,active,nan,
564,2483,27/06/2013,20:41:30,250,0,1,active,nan,
565,2484,27/06/2013,20:42:00,156,0,1,active,nan,
566,2485,27/06/2013,20:42:30,493,0,1,active,nan,
567,2486,27/06/2013,20:43:00,191,0,1,active,nan,
568,2487,27/06/2013,20:43:30,1,0,1,active,nan,
569,2488,27/06/2013,20:44:00,51,0,1,active,nan,
570,2489,27/06/2013,20:44:30,173,0,1,active,nan,
571,2490,27/06/2013,20:45:00,205,0,1,active,nan,
572,2491,27/06/2013,20:45:30,31,0,1,active,nan,
573,2492,27/06/2013,20:46:00,131,0,1,active,nan,
574,2493,27/06/2013,20:46:30,47,0,1,active,nan,
575,2494,27/06/2013,20:47:00,49,0,1,active,nan,
576,2495,27/06/2013,20:47:30,51,0,1,active,nan,
577,2496,27/06/2013,20:48:00,276,0,1,active,nan,
578,2497,27/06/2013,20:48:30,21,0,1,active,nan,
579,2498,27/06/2013,20:49:00,0,0,1,active,nan,
580,2499,27/06/2013,20:49:30,285,0,1,active,nan,
581,2500,27/06/2013,20:50:00,65,0,1,active,nan,
582,2501,27/06/2013,20:50:30,72,0,1,active,nan,
583,2502,27/06/2013,20:51:00,198,0,1,active,nan,
584,2503,27/06/2013,20:51:30,242,0,1,active,nan,
585,2504,27/06/2013,20:52:00,407,0,1,active,nan,
586,2505,27/06/2013,20:52:30,185,0,1,active,nan,
587,2506,27/06/2013,20:53:00,56,0,1,active,nan,
588,2507,27/06/2013,20:53:30,407,0,1,active,nan,
589,2508,27/06/2013,20:54:00,335,0,1,active,nan,
590,2509,27/06/2013,20:54:30,162,0,1,active,nan,
591,2510,27/06/2013,20:55:00,127,0,1,active,nan,
592,2511,27/06/2013,20:55:30,242,0,1,active,nan,
593,2512,27/06/2013,20:56:00,242,0,1,active,nan,
594,2513,27/06/2013,20:56:30,150,0,1,active,nan,
595,2514,27/06/2013,20:57:00,579,0,1,active,nan,
596,2515,27/06/2013,20:57:30,1057,0,1,active,nan,
597,2516,27/06/2013,20:58:00,136,0,1,active,nan,
598,2517,27/06/2013,20:58:30,618,0,1,active,nan,
599,2518,27/06/2013,20:59:00,848,0,1,active,nan,
600,2519,27/06/2013,20:59:30,543,0,1,active,nan,
601,2520,27/06/2013,21:00:00,1024,0,1,active,nan,
602,2521,27/06/2013,21:00:30,796,0,1,active,nan,
603,2522,27/06/2013,21:01:00,258,0,1,active,nan,
604,2523,27/06/2013,21:01:30,85,0,1,active,nan,
605,2524,27/06/2013,21:02:00,70,0,1,active,nan,
606,2525,27/06/2013,21:02:30,659,0,1,active,nan,
607,2526,27/06/2013,21:03:00,407,0,1,active,nan,
608,2527,27/06/2013,21:03:30,875,0,1,active,nan,
609,2528,27/06/2013,21:04:00,407,0,1,active,nan,
610,2529,27/06/2013,21:04:30,478,0,1,active,nan,
611,2530,27/06/2013,21:05:00,724,0,1,active,nan,
612,2531,27/06/2013,21:05:30,659,0,1,active,nan,
613,2532,27/06/2013,21:06:00,266,0,1,active,nan,
614,2533,27/06/2013,21:06:30,543,0,1,active,nan,
615,2534,27/06/2013,21:07:00,347,0,1,active,nan,
616,2535,27/06/2013,21:07:30,185,0,1,active,nan,
617,2536,27/06/2013,21:08:00,198,0,1,active,nan,
618,2537,27/06/2013,21:08:30,358,0,1,active,nan,
619,2538,27/06/2013,21:09:00,185,0,1,active,nan,
620,2539,27/06/2013,21:09:30,122,0,1,active,nan,
621,2540,27/06/2013,21:10:00,185,0,1,active,nan,
622,2541,27/06/2013,21:10:30,724,0,1,active,nan,
623,2542,27/06/2013,21:11:00,314,0,1,active,nan,
624,2543,27/06/2013,21:11:30,106,0,1,active,nan,
625,2544,27/06/2013,21:12:00,10,0,1,active,nan,
626,2545,27/06/2013,21:12:30,40,0,1,active,nan,
627,2546,27/06/2013,21:13:00,510,0,1,active,nan,
628,2547,27/06/2013,21:13:30,266,0,1,active,nan,
629,2548,27/06/2013,21:14:00,304,0,1,active,nan,
630,2549,27/06/2013,21:14:30,136,0,1,active,nan,
631,2550,27/06/2013,21:15:00,0,0,1,active,nan,
632,2551,27/06/2013,21:15:30,20,0,1,active,nan,
633,2552,27/06/2013,21:16:00,3,0,1,active,nan,
634,2553,27/06/2013,21:16:30,127,0,1,active,nan,
635,2554,27/06/2013,21:17:00,88,0,1,active,nan,
636,2555,27/06/2013,21:17:30,10,0,1,active,nan,
637,2556,27/06/2013,21:18:00,42,0,1,active,nan,
638,2557,27/06/2013,21:18:30,448,0,1,active,nan,
639,2558,27/06/2013,21:19:00,234,0,1,active,nan,
640,2559,27/06/2013,21:19:30,95,0,1,active,nan,
641,2560,27/06/2013,21:20:00,99,0,1,active,nan,
642,2561,27/06/2013,21:20:30,370,0,1,active,nan,
643,2562,27/06/2013,21:21:00,219,0,1,active,nan,
644,2563,27/06/2013,21:21:30,15,0,1,active,nan,
645,2564,27/06/2013,21:22:00,448,0,1,active,nan,
646,2565,27/06/2013,21:22:30,434,0,1,active,nan,
647,2566,27/06/2013,21:23:00,543,0,1,active,nan,
648,2567,27/06/2013,21:23:30,420,0,1,active,nan,
649,2568,27/06/2013,21:24:00,796,0,1,active,nan,
650,2569,27/06/2013,21:24:30,771,0,1,active,nan,
651,2570,27/06/2013,21:25:00,212,0,1,active,nan,
652,2571,27/06/2013,21:25:30,26,0,1,active,nan,
653,2572,27/06/2013,21:26:00,347,0,1,active,nan,
654,2573,27/06/2013,21:26:30,42,0,1,active,nan,
655,2574,27/06/2013,21:27:00,493,0,1,active,nan,
656,2575,27/06/2013,21:27:30,122,0,1,active,nan,
657,2576,27/06/2013,21:28:00,382,0,1,active,nan,
658,2577,27/06/2013,21:28:30,276,0,1,active,nan,
659,2578,27/06/2013,21:29:00,448,0,1,active,nan,
660,2579,27/06/2013,21:29:30,266,0,1,active,nan,
661,2580,27/06/2013,21:30:00,598,0,1,active,nan,
662,2581,27/06/2013,21:30:30,702,0,1,active,nan,
663,2582,27/06/2013,21:31:00,212,0,1,active,nan,
664,2583,27/06/2013,21:31:30,156,0,1,active,nan,
665,2584,27/06/2013,21:32:00,266,0,1,active,nan,
666,2585,27/06/2013,21:32:30,226,0,1,active,nan,
667,2586,27/06/2013,21:33:00,543,0,1,active,nan,
668,2587,27/06/2013,21:33:30,822,0,1,active,nan,
669,2588,27/06/2013,21:34:00,382,0,1,active,nan,
670,2589,27/06/2013,21:34:30,1402,0,1,active,nan,
671,2590,27/06/2013,21:35:00,962,0,1,active,nan,
672,2591,27/06/2013,21:35:30,822,0,1,active,nan,
673,2592,27/06/2013,21:36:00,1161,0,1,active,nan,
674,2593,27/06/2013,21:36:30,266,0,1,active,nan,
675,2594,27/06/2013,21:37:00,358,0,1,active,nan,
676,2595,27/06/2013,21:37:30,276,0,1,active,nan,
677,2596,27/06/2013,21:38:00,702,0,1,active,nan,
678,2597,27/06/2013,21:38:30,526,0,1,active,nan,
679,2598,27/06/2013,21:39:00,463,0,1,active,nan,
680,2599,27/06/2013,21:39:30,448,0,1,active,nan,
681,2600,27/06/2013,21:40:00,848,0,1,active,nan,
682,2601,27/06/2013,21:40:30,618,0,1,active,nan,
683,2602,27/06/2013,21:41:00,526,0,1,active,nan,
684,2603,27/06/2013,21:41:30,796,0,1,active,nan,
685,2604,27/06/2013,21:42:00,822,0,1,active,nan,
686,2605,27/06/2013,21:42:30,434,0,1,active,nan,
687,2606,27/06/2013,21:43:00,598,0,1,active,nan,
688,2607,27/06/2013,21:43:30,493,0,1,active,nan,
689,2608,27/06/2013,21:44:00,448,0,1,active,nan,
690,2609,27/06/2013,21:44:30,294,0,1,active,nan,
691,2610,27/06/2013,21:45:00,659,0,1,active,nan,
692,2611,27/06/2013,21:45:30,598,0,1,active,nan,
693,2612,27/06/2013,21:46:00,526,0,1,active,nan,
694,2613,27/06/2013,21:46:30,478,0,1,active,nan,
695,2614,27/06/2013,21:47:00,771,0,1,active,nan,
696,2615,27/06/2013,21:47:30,478,0,1,active,nan,
697,2616,27/06/2013,21:48:00,463,0,1,active,nan,
698,2617,27/06/2013,21:48:30,394,0,1,active,nan,
699,2618,27/06/2013,21:49:00,24,0,1,active,nan,
700,2619,27/06/2013,21:49:30,65,0,1,active,nan,
701,2620,27/06/2013,21:50:00,27,0,1,active,nan,
702,2621,27/06/2013,21:50:30,127,0,1,active,nan,
703,2622,27/06/2013,21:51:00,510,0,1,active,nan,
704,2623,27/06/2013,21:51:30,618,0,1,active,nan,
705,2624,27/06/2013,21:52:00,993,0,1,active,nan,
706,2625,27/06/2013,21:52:30,478,0,1,active,nan,
707,2626,27/06/2013,21:53:00,526,0,1,active,nan,
708,2627,27/06/2013,21:53:30,212,0,1,active,nan,
709,2628,27/06/2013,21:54:00,478,0,1,active,nan,
710,2629,27/06/2013,21:54:30,394,0,1,active,nan,
711,2630,27/06/2013,21:55:00,420,0,1,active,nan,
712,2631,27/06/2013,21:55:30,747,0,1,active,nan,
713,2632,27/06/2013,21:56:00,47,0,1,active,nan,
714,2633,27/06/2013,21:56:30,22,0,1,active,nan,
715,2634,27/06/2013,21:57:00,26,0,1,active,nan,
716,2635,27/06/2013,21:57:30,44,0,1,active,nan,
717,2636,27/06/2013,21:58:00,13,0,1,active,nan,
718,2637,27/06/2013,21:58:30,12,0,1,active,nan,
719,2638,27/06/2013,21:59:00,22,0,1,active,nan,
720,2639,27/06/2013,21:59:30,17,0,1,active,nan,
721,2640,27/06/2013,22:00:00,15,0,1,active,nan,
722,2641,27/06/2013,22:00:30,12,0,1,active,nan,
723,2642,27/06/2013,22:01:00,15,0,1,active,nan,
724,2643,27/06/2013,22:01:30,81,0,1,active,nan,
725,2644,27/06/2013,22:02:00,276,0,1,active,nan,
726,2645,27/06/2013,22:02:30,74,0,1,active,nan,
727,2646,27/06/2013,22:03:00,173,0,1,active,nan,
728,2647,27/06/2013,22:03:30,145,0,1,active,nan,
729,2648,27/06/2013,22:04:00,145,0,1,active,nan,
730,2649,27/06/2013,22:04:30,74,0,1,active,nan,
731,2650,27/06/2013,22:05:00,99,0,1,active,nan,
732,2651,27/06/2013,22:05:30,173,0,1,active,nan,
733,2652,27/06/2013,22:06:00,81,0,1,active,nan,
734,2653,27/06/2013,22:06:30,304,0,1,active,nan,
735,2654,27/06/2013,22:07:00,370,0,1,active,nan,
736,2655,27/06/2013,22:07:30,106,0,1,active,nan,
737,2656,27/06/2013,22:08:00,168,0,1,active,nan,
738,2657,27/06/2013,22:08:30,113,0,1,active,nan,
739,2658,27/06/2013,22:09:00,150,0,1,active,nan,
740,2659,27/06/2013,22:09:30,67,0,1,active,nan,
741,2660,27/06/2013,22:10:00,51,0,1,active,nan,
742,2661,27/06/2013,22:10:30,561,0,1,active,nan,
743,2662,27/06/2013,22:11:00,266,0,1,active,nan,
744,2663,27/06/2013,22:11:30,347,0,1,active,nan,
745,2664,27/06/2013,22:12:00,173,0,1,active,nan,
746,2665,27/06/2013,22:12:30,407,0,1,active,nan,
747,2666,27/06/2013,22:13:00,993,0,1,active,nan,
748,2667,27/06/2013,22:13:30,1199,0,1,active,nan,
749,2668,27/06/2013,22:14:00,145,0,1,active,nan,
750,2669,27/06/2013,22:14:30,420,0,1,active,nan,
751,2670,27/06/2013,22:15:00,394,0,1,active,nan,
752,2671,27/06/2013,22:15:30,173,0,1,active,nan,
753,2672,27/06/2013,22:16:00,579,0,1,active,nan,
754,2673,27/06/2013,22:16:30,448,0,1,active,nan,
755,2674,27/06/2013,22:17:00,335,0,1,active,nan,
756,2675,27/06/2013,22:17:30,561,0,1,active,nan,
757,2676,27/06/2013,22:18:00,185,0,1,active,nan,
758,2677,27/06/2013,22:18:30,156,0,1,active,nan,
759,2678,27/06/2013,22:19:00,276,0,1,active,nan,
760,2679,27/06/2013,22:19:30,724,0,1,active,nan,
761,2680,27/06/2013,22:20:00,561,0,1,active,nan,
762,2681,27/06/2013,22:20:30,335,0,1,active,nan,
763,2682,27/06/2013,22:21:00,510,0,1,active,nan,
764,2683,27/06/2013,22:21:30,212,0,1,active,nan,
765,2684,27/06/2013,22:22:00,347,0,1,active,nan,
766,2685,27/06/2013,22:22:30,276,0,1,active,nan,
767,2686,27/06/2013,22:23:00,242,0,1,active,nan,
768,2687,27/06/2013,22:23:30,325,0,1,active,nan,
769,2688,27/06/2013,22:24:00,382,0,1,active,nan,
770,2689,27/06/2013,22:24:30,370,0,1,active,nan,
771,2690,27/06/2013,22:25:00,478,0,1,active,nan,
772,2691,27/06/2013,22:25:30,285,0,1,active,nan,
773,2692,27/06/2013,22:26:00,579,0,1,active,nan,
774,2693,27/06/2013,22:26:30,314,0,1,active,nan,
775,2694,27/06/2013,22:27:00,747,0,1,active,nan,
776,2695,27/06/2013,22:27:30,493,0,1,active,nan,
777,2696,27/06/2013,22:28:00,127,0,1,active,nan,
778,2697,27/06/2013,22:28:30,598,0,1,active,nan,
779,2698,27/06/2013,22:29:00,226,0,1,active,nan,
780,2699,27/06/2013,22:29:30,358,0,1,active,nan,
781,2700,27/06/2013,22:30:00,179,0,1,active,nan,
782,2701,27/06/2013,22:30:30,250,0,1,active,nan,
783,2702,27/06/2013,22:31:00,173,0,1,active,nan,
784,2703,27/06/2013,22:31:30,659,0,1,active,nan,
785,2704,27/06/2013,22:32:00,394,0,1,active,nan,
786,2705,27/06/2013,22:32:30,74,0,1,active,nan,
787,2706,27/06/2013,22:33:00,510,0,1,active,nan,
788,2707,27/06/2013,22:33:30,162,0,1,active,nan,
789,2708,27/06/2013,22:34:00,74,0,1,active,nan,
790,2709,27/06/2013,22:34:30,8,0,1,active,nan,
791,2710,27/06/2013,22:35:00,0,0,1,active,nan,
792,2711,27/06/2013,22:35:30,31,0,1,active,nan,
793,2712,27/06/2013,22:36:00,19,0,1,active,nan,
794,2713,27/06/2013,22:36:30,27,0,1,active,nan,
795,2714,27/06/2013,22:37:00,8,0,1,active,nan,
796,2715,27/06/2013,22:37:30,92,0,1,active,nan,
797,2716,27/06/2013,22:38:00,1,0,0,active,nan,
798,2717,27/06/2013,22:38:30,67,0,1,active,nan,
799,2718,27/06/2013,22:39:00,5,0,0,active,nan,
800,2719,27/06/2013,22:39:30,37,0,1,active,nan,
801,2720,27/06/2013,22:40:00,0,0,0,active,nan,
802,2721,27/06/2013,22:40:30,1,0,0,active,nan,
803,2722,27/06/2013,22:41:00,0,0,0,active,nan,
804,2723,27/06/2013,22:41:30,0,0,0,active,nan,
805,2724,27/06/2013,22:42:00,136,0,1,active,nan,
806,2725,27/06/2013,22:42:30,27,0,1,active,nan,
807,2726,27/06/2013,22:43:00,15,0,1,active,nan,
808,2727,27/06/2013,22:43:30,20,0,1,active,nan,
809,2728,27/06/2013,22:44:00,198,0,1,active,nan,
810,2729,27/06/2013,22:44:30,618,0,1,active,nan,
811,2730,27/06/2013,22:45:00,526,0,1,active,nan,
812,2731,27/06/2013,22:45:30,848,0,1,active,nan,
813,2732,27/06/2013,22:46:00,226,0,1,active,nan,
814,2733,27/06/2013,22:46:30,81,0,1,active,nan,
815,2734,27/06/2013,22:47:00,131,0,1,active,nan,
816,2735,27/06/2013,22:47:30,266,0,1,active,nan,
817,2736,27/06/2013,22:48:00,226,0,1,active,nan,
818,2737,27/06/2013,22:48:30,226,0,1,active,nan,
819,2738,27/06/2013,22:49:00,131,0,1,active,nan,
820,2739,27/06/2013,22:49:30,382,0,1,active,nan,
821,2740,27/06/2013,22:50:00,150,0,1,active,nan,
822,2741,27/06/2013,22:50:30,65,0,1,active,nan,
823,2742,27/06/2013,22:51:00,88,0,1,active,nan,
824,2743,27/06/2013,22:51:30,95,0,1,active,nan,
825,2744,27/06/2013,22:52:00,26,0,1,active,nan,
826,2745,27/06/2013,22:52:30,51,0,1,active,nan,
827,2746,27/06/2013,22:53:00,40,0,1,active,nan,
828,2747,27/06/2013,22:53:30,0,0,1,active,nan,
829,2748,27/06/2013,22:54:00,85,0,1,active,nan,
830,2749,27/06/2013,22:54:30,0,0,0,rest,nan,
831,2750,27/06/2013,22:55:00,0,0,0,rest,nan,
832,2751,27/06/2013,22:55:30,0,0,0,rest,nan,
833,2752,27/06/2013,22:56:00,1,0,0,rest,nan,
834,2753,27/06/2013,22:56:30,0,0,0,rest,nan,
835,2754,27/06/2013,22:57:00,2,0,0,rest,nan,
836,2755,27/06/2013,22:57:30,22,0,1,rest,nan,
837,2756,27/06/2013,22:58:00,9,0,0,rest,nan,
838,2757,27/06/2013,22:58:30,1,0,0,rest,nan,
839,2758,27/06/2013,22:59:00,30,0,1,rest,nan,
840,2759,27/06/2013,22:59:30,0,0,0,rest,nan,
841,2760,27/06/2013,23:00:00,1,0,0,rest,nan,
842,2761,27/06/2013,23:00:30,0,0,0,rest,nan,
843,2762,27/06/2013,23:01:00,0,0,0,rest,nan,
844,2763,27/06/2013,23:01:30,9,0,0,rest,nan,
845,2764,27/06/2013,23:02:00,0,0,0,rest,nan,
846,2765,27/06/2013,23:02:30,0,0,0,rest,nan,
847,2766,27/06/2013,23:03:00,0,0,0,rest,nan,
848,2767,27/06/2013,23:03:30,15,0,0,rest,nan,
849,2768,27/06/2013,23:04:00,0,0,0,rest-s,nan,
850,2769,27/06/2013,23:04:30,0,0,0,rest-s,nan,
851,2770,27/06/2013,23:05:00,0,0,0,rest-s,nan,
852,2771,27/06/2013,23:05:30,0,0,0,rest-s,nan,
853,2772,27/06/2013,23:06:00,0,0,0,rest-s,nan,
854,2773,27/06/2013,23:06:30,0,0,0,rest-s,nan,
855,2774,27/06/2013,23:07:00,2,0,0,rest-s,nan,
856,2775,27/06/2013,23:07:30,0,0,0,rest-s,nan,
857,2776,27/06/2013,23:08:00,0,0,0,rest-s,nan,
858,2777,27/06/2013,23:08:30,0,0,0,rest-s,nan,
859,2778,27/06/2013,23:09:00,0,0,0,rest-s,nan,
860,2779,27/06/2013,23:09:30,0,0,0,rest-s,nan,
861,2780,27/06/2013,23:10:00,0,0,0,rest-s,nan,
862,2781,27/06/2013,23:10:30,0,0,0,rest-s,nan,
863,2782,27/06/2013,23:11:00,0,0,0,rest-s,nan,
864,2783,27/06/2013,23:11:30,0,0,0,rest-s,nan,
865,2784,27/06/2013,23:12:00,0,0,0,rest-s,nan,
866,2785,27/06/2013,23:12:30,0,0,0,rest-s,nan,
867,2786,27/06/2013,23:13:00,0,0,0,rest-s,nan,
868,2787,27/06/2013,23:13:30,0,0,0,rest-s,nan,
869,2788,27/06/2013,23:14:00,0,0,0,rest-s,nan,
870,2789,27/06/2013,23:14:30,0,0,0,rest-s,nan,
871,2790,27/06/2013,23:15:00,0,0,0,rest-s,nan,
872,2791,27/06/2013,23:15:30,0,0,0,rest-s,nan,
873,2792,27/06/2013,23:16:00,0,0,0,rest-s,nan,
874,2793,27/06/2013,23:16:30,0,0,0,rest-s,nan,
875,2794,27/06/2013,23:17:00,6,0,0,rest-s,nan,
876,2795,27/06/2013,23:17:30,0,0,0,rest-s,nan,
877,2796,27/06/2013,23:18:00,0,0,0,rest-s,nan,
878,2797,27/06/2013,23:18:30,0,0,0,rest-s,nan,
879,2798,27/06/2013,23:19:00,0,0,0,rest-s,nan,
880,2799,27/06/2013,23:19:30,0,0,0,rest-s,nan,
881,2800,27/06/2013,23:20:00,0,0,0,rest-s,nan,
882,2801,27/06/2013,23:20:30,0,0,0,rest-s,nan,
883,2802,27/06/2013,23:21:00,0,0,0,rest-s,nan,
884,2803,27/06/2013,23:21:30,0,0,0,rest-s,nan,
885,2804,27/06/2013,23:22:00,0,0,0,rest-s,nan,
886,2805,27/06/2013,23:22:30,0,0,0,rest-s,nan,
887,2806,27/06/2013,23:23:00,0,0,0,rest-s,nan,
888,2807,27/06/2013,23:23:30,136,0,1,rest-s,nan,
889,2808,27/06/2013,23:24:00,17,0,1,rest-s,nan,
890,2809,27/06/2013,23:24:30,0,0,0,rest-s,nan,
891,2810,27/06/2013,23:25:00,0,0,0,rest-s,nan,
892,2811,27/06/2013,23:25:30,0,0,0,rest-s,nan,
893,2812,27/06/2013,23:26:00,0,0,0,rest-s,nan,
894,2813,27/06/2013,23:26:30,0,0,0,rest-s,nan,
895,2814,27/06/2013,23:27:00,0,0,0,rest-s,nan,
896,2815,27/06/2013,23:27:30,0,0,0,rest-s,nan,
897,2816,27/06/2013,23:28:00,0,0,0,rest-s,nan,
898,2817,27/06/2013,23:28:30,0,0,0,rest-s,nan,
899,2818,27/06/2013,23:29:00,0,0,0,rest-s,nan,
900,2819,27/06/2013,23:29:30,0,0,0,rest-s,nan,
901,2820,27/06/2013,23:30:00,0,0,0,rest-s,nan,
902,2821,27/06/2013,23:30:30,0,0,0,rest-s,nan,
903,2822,27/06/2013,23:31:00,0,0,0,rest-s,nan,
904,2823,27/06/2013,23:31:30,0,0,0,rest-s,nan,
905,2824,27/06/2013,23:32:00,0,0,0,rest-s,nan,
906,2825,27/06/2013,23:32:30,0,0,0,rest-s,nan,
907,2826,27/06/2013,23:33:00,0,0,0,rest-s,nan,
908,2827,27/06/2013,23:33:30,0,0,0,rest-s,nan,
909,2828,27/06/2013,23:34:00,0,0,0,rest-s,nan,
910,2829,27/06/2013,23:34:30,0,0,0,rest-s,nan,
911,2830,27/06/2013,23:35:00,0,0,0,rest-s,nan,
912,2831,27/06/2013,23:35:30,0,0,0,rest-s,nan,
913,2832,27/06/2013,23:36:00,0,0,0,rest-s,nan,
914,2833,27/06/2013,23:36:30,0,0,0,rest-s,nan,
915,2834,27/06/2013,23:37:00,0,0,0,rest-s,nan,
