line,epoch,date,time,activity,marker,sleep/wake,interval status,s/w status,sleepindex,movingaverage
35279,37198,9/07/2013,21:59:00,0,0,0,rest-s,nan,0,2.0476190476190474
35280,37199,9/07/2013,21:59:30,0,0,0,rest-s,nan,0,2.0476190476190474
35281,37200,9/07/2013,22:00:00,0,0,0,rest-s,nan,0,2.0476190476190474
35282,37201,9/07/2013,22:00:30,0,0,0,rest-s,nan,0,2.0476190476190474
35283,37202,9/07/2013,22:01:00,0,0,0,rest-s,nan,0,0.5714285714285714
35284,37203,9/07/2013,22:01:30,0,0,0,rest-s,nan,0,5.9523809523809526
35285,37204,9/07/2013,22:02:00,0,0,0,rest-s,nan,0,5.9523809523809526
35286,37205,9/07/2013,22:02:30,0,0,0,rest-s,nan,0,5.380952380952381
35287,37206,9/07/2013,22:03:00,0,0,0,rest-s,nan,0,5.380952380952381
35288,37207,9/07/2013,22:03:30,0,0,0,rest-s,nan,0,5.380952380952381
35289,37208,9/07/2013,22:04:00,0,0,0,rest-s,nan,0,5.476190476190476
35290,37209,9/07/2013,22:04:30,0,0,0,rest-s,nan,0,5.476190476190476
35291,37210,9/07/2013,22:05:00,0,0,0,rest-s,nan,0,5.571428571428571
35292,37211,9/07/2013,22:05:30,0,0,0,rest-s,nan,0,5.571428571428571
35293,37212,9/07/2013,22:06:00,0,0,0,rest-s,nan,0,5.571428571428571
35294,37213,9/07/2013,22:06:30,113,0,1,rest-s,nan,0,5.571428571428571
35295,37214,9/07/2013,22:07:00,0,0,0,rest-s,nan,0,5.571428571428571
35296,37215,9/07/2013,22:07:30,0,0,0,rest-s,nan,0,5.571428571428571
35297,37216,9/07/2013,22:08:00,0,0,0,rest-s,nan,0,5.571428571428571
35298,37217,9/07/2013,22:08:30,0,0,0,rest-s,nan,0,5.571428571428571
35299,37218,9/07/2013,22:09:00,2,0,0,rest-s,nan,0,5.571428571428571
35300,37219,9/07/2013,22:09:30,0,0,0,rest-s,nan,0,5.571428571428571
35301,37220,9/07/2013,22:10:00,2,0,0,rest-s,nan,0,5.571428571428571
35302,37221,9/07/2013,22:10:30,0,0,0,rest-s,nan,0,5.571428571428571
35303,37222,9/07/2013,22:11:00,0,0,0,rest-s,nan,0,5.571428571428571
35304,37223,9/07/2013,22:11:30,0,0,0,rest-s,nan,0,5.571428571428571
35305,37224,9/07/2013,22:12:00,0,0,0,rest-s,nan,0,0.19047619047619047
35306,37225,9/07/2013,22:12:30,0,0,0,rest-s,nan,0,0.19047619047619047
35307,37226,9/07/2013,22:13:00,0,0,0,rest-s,nan,0,0.19047619047619047
35308,37227,9/07/2013,22:13:30,0,0,0,rest-s,nan,0,0.19047619047619047
35309,37228,9/07/2013,22:14:00,0,0,0,rest-s,nan,0,0.19047619047619047
35310,37229,9/07/2013,22:14:30,0,0,0,rest-s,nan,0,0.09523809523809523
35311,37230,9/07/2013,22:15:00,0,0,0,rest-s,nan,0,0.09523809523809523
35312,37231,9/07/2013,22:15:30,0,0,0,rest-s,nan,0,0.0
35313,37232,9/07/2013,22:16:00,0,0,0,rest-s,nan,0,0.0
35314,37233,9/07/2013,22:16:30,0,0,0,rest-s,nan,0,0.0
35315,37234,9/07/2013,22:17:00,0,0,0,rest-s,nan,0,0.0
35316,37235,9/07/2013,22:17:30,0,0,0,rest-s,nan,0,0.0
35317,37236,9/07/2013,22:18:00,0,0,0,rest-s,nan,0,0.0
35318,37237,9/07/2013,22:18:30,0,0,0,rest-s,nan,0,0.0
35319,37238,9/07/2013,22:19:00,0,0,0,rest-s,nan,0,0.0
35320,37239,9/07/2013,22:19:30,0,0,0,rest-s,nan,0,0.0
35321,37240,9/07/2013,22:20:00,0,0,0,rest-s,nan,0,0.0
35322,37241,9/07/2013,22:20:30,0,0,0,rest-s,nan,0,0.0
35323,37242,9/07/2013,22:21:00,0,0,0,rest-s,nan,0,0.0
35324,37243,9/07/2013,22:21:30,0,0,0,rest-s,nan,0,0.0
35325,37244,9/07/2013,22:22:00,0,0,0,rest-s,nan,0,0.0
35326,37245,9/07/2013,22:22:30,0,0,0,rest-s,nan,0,0.0
35327,37246,9/07/2013,22:23:00,0,0,0,rest-s,nan,0,0.0
35328,37247,9/07/2013,22:23:30,0,0,0,rest-s,nan,0,0.0
35329,37248,9/07/2013,22:24:00,0,0,0,rest-s,nan,0,0.0
35330,37249,9/07/2013,22:24:30,0,0,0,rest-s,nan,0,0.0
35331,37250,9/07/2013,22:25:00,0,0,0,rest-s,nan,0,0.0
35332,37251,9/07/2013,22:25:30,0,0,0,rest-s,nan,0,0.0
35333,37252,9/07/2013,22:26:00,0,0,0,rest-s,nan,0,0.0
35334,37253,9/07/2013,22:26:30,0,0,0,rest-s,nan,0,0.0
35335,37254,9/07/2013,22:27:00,0,0,0,rest-s,nan,0,0.0
35336,37255,9/07/2013,22:27:30,0,0,0,rest-s,nan,0,0.0
35337,37256,9/07/2013,22:28:00,0,0,0,rest-s,nan,0,0.0
35338,37257,9/07/2013,22:28:30,0,0,0,rest-s,nan,0,0.0
35339,37258,9/07/2013,22:29:00,0,0,0,rest-s,nan,0,0.0
35340,37259,9/07/2013,22:29:30,0,0,0,rest-s,nan,0,0.0
35341,37260,9/07/2013,22:30:00,0,0,0,rest-s,nan,0,0.0
35342,37261,9/07/2013,22:30:30,0,0,0,rest-s,nan,0,0.0
35343,37262,9/07/2013,22:31:00,0,0,0,rest-s,nan,0,0.0
35344,37263,9/07/2013,22:31:30,0,0,0,rest-s,nan,0,0.0
35345,37264,9/07/2013,22:32:00,0,0,0,rest-s,nan,0,0.0
35346,37265,9/07/2013,22:32:30,0,0,0,rest-s,nan,0,0.0
35347,37266,9/07/2013,22:33:00,0,0,0,rest-s,nan,0,0.0
35348,37267,9/07/2013,22:33:30,0,0,0,rest-s,nan,0,0.0
35349,37268,9/07/2013,22:34:00,0,0,0,rest-s,nan,0,0.0
35350,37269,9/07/2013,22:34:30,0,0,0,rest-s,nan,0,0.0
35351,37270,9/07/2013,22:35:00,0,0,0,rest-s,nan,0,0.0
35352,37271,9/07/2013,22:35:30,0,0,0,rest-s,nan,0,0.0
35353,37272,9/07/2013,22:36:00,0,0,0,rest-s,nan,0,0.0
35354,37273,9/07/2013,22:36:30,0,0,0,rest-s,nan,0,0.0
35355,37274,9/07/2013,22:37:00,0,0,0,rest-s,nan,0,0.0
35356,37275,9/07/2013,22:37:30,0,0,0,rest-s,nan,0,0.0
35357,37276,9/07/2013,22:38:00,0,0,0,rest-s,nan,0,0.0
35358,37277,9/07/2013,22:38:30,0,0,0,rest-s,nan,0,0.0
35359,37278,9/07/2013,22:39:00,0,0,0,rest-s,nan,0,0.0
35360,37279,9/07/2013,22:39:30,0,0,0,rest-s,nan,0,0.0
35361,37280,9/07/2013,22:40:00,0,0,0,rest-s,nan,0,0.0
35362,37281,9/07/2013,22:40:30,0,0,0,rest-s,nan,0,0.0
35363,37282,9/07/2013,22:41:00,0,0,0,rest-s,nan,0,0.0
35364,37283,9/07/2013,22:41:30,0,0,0,rest-s,nan,0,0.0
35365,37284,9/07/2013,22:42:00,0,0,0,rest-s,nan,0,0.0
35366,37285,9/07/2013,22:42:30,0,0,0,rest-s,nan,0,0.0
35367,37286,9/07/2013,22:43:00,0,0,0,rest-s,nan,0,0.0
35368,37287,9/07/2013,22:43:30,0,0,0,rest-s,nan,0,0.0
35369,37288,9/07/2013,22:44:00,0,0,0,rest-s,nan,0,0.0
35370,37289,9/07/2013,22:44:30,0,0,0,rest-s,nan,0,0.0
35371,37290,9/07/2013,22:45:00,0,0,0,rest-s,nan,0,0.0
35372,37291,9/07/2013,22:45:30,0,0,0,rest-s,nan,0,22.761904761904763
35373,37292,9/07/2013,22:46:00,0,0,0,rest-s,nan,0,23.523809523809526
35374,37293,9/07/2013,22:46:30,0,0,0,rest-s,nan,0,23.523809523809526
35375,37294,9/07/2013,22:47:00,0,0,0,rest-s,nan,0,23.523809523809526
35376,37295,9/07/2013,22:47:30,0,0,0,rest-s,nan,0,24.428571428571427
35377,37296,9/07/2013,22:48:00,0,0,0,rest-s,nan,0,24.428571428571427
35378,37297,9/07/2013,22:48:30,0,0,0,rest-s,nan,0,25.904761904761905
35379,37298,9/07/2013,22:49:00,0,0,0,rest-s,nan,0,42.95238095238095
35380,37299,9/07/2013,22:49:30,0,0,1,rest-s,nan,0,44.42857142857143
35381,37300,9/07/2013,22:50:00,0,0,1,rest-s,nan,0,44.42857142857143
35382,37301,9/07/2013,22:50:30,478,0,1,rest-s,nan,0,44.42857142857143
35383,37302,9/07/2013,22:51:00,16,0,1,rest-s,nan,0,44.42857142857143
35384,37303,9/07/2013,22:51:30,0,0,1,rest-s,nan,0,44.42857142857143
35385,37304,9/07/2013,22:52:00,0,0,1,rest-s,nan,0,47.19047619047619
35386,37305,9/07/2013,22:52:30,19,0,1,rest-s,nan,1,63.714285714285715
35387,37306,9/07/2013,22:53:00,0,0,1,rest-s,nan,1,63.714285714285715
35388,37307,9/07/2013,22:53:30,31,0,1,rest-s,nan,1,63.714285714285715
35389,37308,9/07/2013,22:54:00,358,0,1,rest-s,nan,1,63.714285714285715
35390,37309,9/07/2013,22:54:30,31,0,1,rest-s,nan,1,63.714285714285715
35391,37310,9/07/2013,22:55:00,0,0,1,rest-s,nan,1,64.04761904761905
35392,37311,9/07/2013,22:55:30,0,0,0,rest-s,nan,1,64.04761904761905
35393,37312,9/07/2013,22:56:00,0,0,1,rest-s,nan,0,41.285714285714285
35394,37313,9/07/2013,22:56:30,0,0,1,rest-s,nan,0,40.523809523809526
35395,37314,9/07/2013,22:57:00,58,0,1,rest-s,nan,0,40.523809523809526
35396,37315,9/07/2013,22:57:30,347,0,1,rest-s,nan,0,40.523809523809526
35397,37316,9/07/2013,22:58:00,0,0,1,rest-s,nan,0,39.61904761904762
35398,37317,9/07/2013,22:58:30,0,0,1,rest-s,nan,0,39.61904761904762
35399,37318,9/07/2013,22:59:00,0,0,0,rest-s,nan,0,38.142857142857146
35400,37319,9/07/2013,22:59:30,0,0,0,rest-s,nan,0,21.095238095238095
35401,37320,9/07/2013,23:00:00,7,0,0,rest-s,nan,0,19.61904761904762
35402,37321,9/07/2013,23:00:30,0,0,0,rest-s,nan,0,19.61904761904762
35403,37322,9/07/2013,23:01:00,0,0,0,rest-s,nan,0,19.61904761904762
35404,37323,9/07/2013,23:01:30,0,0,0,rest-s,nan,0,19.61904761904762
35405,37324,9/07/2013,23:02:00,0,0,0,rest-s,nan,0,19.61904761904762
35406,37325,9/07/2013,23:02:30,0,0,0,rest-s,nan,0,16.857142857142858
35407,37326,9/07/2013,23:03:00,0,0,0,rest-s,nan,0,0.3333333333333333
35408,37327,9/07/2013,23:03:30,0,0,0,rest-s,nan,0,0.3333333333333333
35409,37328,9/07/2013,23:04:00,0,0,0,rest-s,nan,0,0.3333333333333333
35410,37329,9/07/2013,23:04:30,0,0,0,rest-s,nan,0,0.3333333333333333
35411,37330,9/07/2013,23:05:00,0,0,0,rest-s,nan,0,0.3333333333333333
35412,37331,9/07/2013,23:05:30,0,0,0,rest-s,nan,0,0.0
35413,37332,9/07/2013,23:06:00,0,0,0,rest-s,nan,0,0.0
35414,37333,9/07/2013,23:06:30,0,0,0,rest-s,nan,0,0.0
35415,37334,9/07/2013,23:07:00,0,0,0,rest-s,nan,0,0.0
35416,37335,9/07/2013,23:07:30,0,0,0,rest-s,nan,0,0.0
35417,37336,9/07/2013,23:08:00,0,0,0,rest-s,nan,0,11.523809523809524
35418,37337,9/07/2013,23:08:30,0,0,0,rest-s,nan,0,11.523809523809524
35419,37338,9/07/2013,23:09:00,0,0,0,rest-s,nan,0,11.523809523809524
35420,37339,9/07/2013,23:09:30,0,0,0,rest-s,nan,0,11.523809523809524
35421,37340,9/07/2013,23:10:00,0,0,0,rest-s,nan,0,11.523809523809524
35422,37341,9/07/2013,23:10:30,0,0,0,rest-s,nan,0,11.571428571428571
35423,37342,9/07/2013,23:11:00,0,0,0,rest-s,nan,0,11.571428571428571
35424,37343,9/07/2013,23:11:30,0,0,0,rest-s,nan,0,21.666666666666668
35425,37344,9/07/2013,23:12:00,0,0,1,rest-s,nan,0,23.238095238095237
35426,37345,9/07/2013,23:12:30,0,0,1,rest-s,nan,0,23.238095238095237
35427,37346,9/07/2013,23:13:00,242,0,1,rest-s,nan,0,23.238095238095237
35428,37347,9/07/2013,23:13:30,0,0,1,rest-s,nan,0,23.238095238095237
35429,37348,9/07/2013,23:14:00,0,0,1,rest-s,nan,0,23.238095238095237
35430,37349,9/07/2013,23:14:30,0,0,0,rest-s,nan,0,23.238095238095237
35431,37350,9/07/2013,23:15:00,0,0,0,rest-s,nan,0,23.238095238095237
35432,37351,9/07/2013,23:15:30,1,0,1,rest-s,nan,0,23.238095238095237
35433,37352,9/07/2013,23:16:00,0,0,1,rest-s,nan,0,23.238095238095237
35434,37353,9/07/2013,23:16:30,212,0,1,rest-s,nan,0,23.238095238095237
35435,37354,9/07/2013,23:17:00,33,0,1,rest-s,nan,0,36.80952380952381
35436,37355,9/07/2013,23:17:30,0,0,1,rest-s,nan,0,40.857142857142854
35437,37356,9/07/2013,23:18:00,0,0,0,rest-s,nan,0,40.857142857142854
35438,37357,9/07/2013,23:18:30,0,0,0,rest-s,nan,0,29.333333333333332
35439,37358,9/07/2013,23:19:00,0,0,0,rest-s,nan,0,29.333333333333332
35440,37359,9/07/2013,23:19:30,0,0,0,rest-s,nan,0,29.333333333333332
35441,37360,9/07/2013,23:20:00,0,0,0,rest-s,nan,0,29.333333333333332
35442,37361,9/07/2013,23:20:30,0,0,0,rest-s,nan,0,30.238095238095237
35443,37362,9/07/2013,23:21:00,0,0,1,rest-s,nan,0,31.476190476190474
35444,37363,9/07/2013,23:21:30,0,0,1,rest-s,nan,0,31.476190476190474
35445,37364,9/07/2013,23:22:00,285,0,1,rest-s,nan,0,21.38095238095238
35446,37365,9/07/2013,23:22:30,85,0,1,rest-s,nan,0,19.80952380952381
35447,37366,9/07/2013,23:23:00,0,0,1,rest-s,nan,0,19.80952380952381
35448,37367,9/07/2013,23:23:30,0,0,0,rest-s,nan,0,19.80952380952381
35449,37368,9/07/2013,23:24:00,0,0,0,rest-s,nan,0,19.80952380952381
35450,37369,9/07/2013,23:24:30,0,0,0,rest-s,nan,0,19.80952380952381
35451,37370,9/07/2013,23:25:00,0,0,0,rest-s,nan,0,19.80952380952381
35452,37371,9/07/2013,23:25:30,19,0,1,rest-s,nan,0,19.80952380952381
35453,37372,9/07/2013,23:26:00,27,0,1,rest-s,nan,0,19.80952380952381
35454,37373,9/07/2013,23:26:30,0,0,0,rest-s,nan,0,19.80952380952381
35455,37374,9/07/2013,23:27:00,0,0,0,rest-s,nan,0,19.80952380952381
35456,37375,9/07/2013,23:27:30,0,0,0,rest-s,nan,0,6.238095238095238
35457,37376,9/07/2013,23:28:00,0,0,0,rest-s,nan,0,2.1904761904761907
35458,37377,9/07/2013,23:28:30,0,0,0,rest-s,nan,0,2.1904761904761907
35459,37378,9/07/2013,23:29:00,0,0,0,rest-s,nan,0,2.1904761904761907
35460,37379,9/07/2013,23:29:30,0,0,0,rest-s,nan,0,2.1904761904761907
35461,37380,9/07/2013,23:30:00,0,0,0,rest-s,nan,0,2.1904761904761907
35462,37381,9/07/2013,23:30:30,0,0,0,rest-s,nan,0,2.1904761904761907
35463,37382,9/07/2013,23:31:00,0,0,0,rest-s,nan,0,1.2857142857142858
35464,37383,9/07/2013,23:31:30,0,0,0,rest-s,nan,0,0.0
35465,37384,9/07/2013,23:32:00,0,0,0,rest-s,nan,0,0.0
35466,37385,9/07/2013,23:32:30,0,0,0,rest-s,nan,0,0.0
35467,37386,9/07/2013,23:33:00,0,0,0,rest-s,nan,0,0.0
35468,37387,9/07/2013,23:33:30,0,0,0,rest-s,nan,0,0.0
35469,37388,9/07/2013,23:34:00,0,0,0,rest-s,nan,0,0.0
35470,37389,9/07/2013,23:34:30,0,0,0,rest-s,nan,0,0.0
35471,37390,9/07/2013,23:35:00,0,0,0,rest-s,nan,0,0.0
35472,37391,9/07/2013,23:35:30,0,0,0,rest-s,nan,0,0.0
35473,37392,9/07/2013,23:36:00,0,0,0,rest-s,nan,0,0.0
35474,37393,9/07/2013,23:36:30,0,0,0,rest-s,nan,0,0.0
35475,37394,9/07/2013,23:37:00,0,0,0,rest-s,nan,0,0.0
35476,37395,9/07/2013,23:37:30,0,0,0,rest-s,nan,0,0.0
35477,37396,9/07/2013,23:38:00,0,0,0,rest-s,nan,0,0.0
35478,37397,9/07/2013,23:38:30,0,0,0,rest-s,nan,0,0.0
35479,37398,9/07/2013,23:39:00,0,0,0,rest-s,nan,0,0.0
35480,37399,9/07/2013,23:39:30,0,0,0,rest-s,nan,0,0.0
35481,37400,9/07/2013,23:40:00,0,0,0,rest-s,nan,0,0.0
35482,37401,9/07/2013,23:40:30,0,0,0,rest-s,nan,0,0.0
35483,37402,9/07/2013,23:41:00,0,0,0,rest-s,nan,0,0.0
35484,37403,9/07/2013,23:41:30,0,0,0,rest-s,nan,0,0.0
35485,37404,9/07/2013,23:42:00,0,0,0,rest-s,nan,0,0.0
35486,37405,9/07/2013,23:42:30,0,0,0,rest-s,nan,0,0.0
35487,37406,9/07/2013,23:43:00,0,0,0,rest-s,nan,0,0.0
35488,37407,9/07/2013,23:43:30,0,0,0,rest-s,nan,0,0.0
35489,37408,9/07/2013,23:44:00,0,0,0,rest-s,nan,0,2.3333333333333335
35490,37409,9/07/2013,23:44:30,0,0,0,rest-s,nan,0,5.857142857142857
35491,37410,9/07/2013,23:45:00,0,0,0,rest-s,nan,0,30.142857142857142
35492,37411,9/07/2013,23:45:30,0,0,0,rest-s,nan,0,30.142857142857142
35493,37412,9/07/2013,23:46:00,0,0,0,rest-s,nan,0,30.142857142857142
35494,37413,9/07/2013,23:46:30,0,0,0,rest-s,nan,0,30.142857142857142
35495,37414,9/07/2013,23:47:00,0,0,0,rest-s,nan,0,30.142857142857142
35496,37415,9/07/2013,23:47:30,0,0,0,rest-s,nan,0,30.142857142857142
35497,37416,9/07/2013,23:48:00,0,0,0,rest-s,nan,0,30.142857142857142
35498,37417,9/07/2013,23:48:30,0,0,1,rest-s,nan,0,30.142857142857142
35499,37418,9/07/2013,23:49:00,49,0,1,rest-s,nan,0,30.142857142857142
35500,37419,9/07/2013,23:49:30,74,0,1,rest-s,nan,0,30.142857142857142
35501,37420,9/07/2013,23:50:00,510,0,1,rest-s,nan,0,30.142857142857142
35502,37421,9/07/2013,23:50:30,0,0,1,rest-s,nan,0,30.285714285714285
35503,37422,9/07/2013,23:51:00,0,0,1,rest-s,nan,0,30.285714285714285
35504,37423,9/07/2013,23:51:30,0,0,0,rest-s,nan,0,30.285714285714285
35505,37424,9/07/2013,23:52:00,0,0,0,rest-s,nan,0,30.285714285714285
35506,37425,9/07/2013,23:52:30,0,0,0,rest-s,nan,0,30.285714285714285
35507,37426,9/07/2013,23:53:00,0,0,0,rest-s,nan,0,30.285714285714285
35508,37427,9/07/2013,23:53:30,0,0,0,rest-s,nan,0,30.285714285714285
35509,37428,9/07/2013,23:54:00,0,0,0,rest-s,nan,0,30.285714285714285
35510,37429,9/07/2013,23:54:30,0,0,0,rest-s,nan,0,27.952380952380953
35511,37430,9/07/2013,23:55:00,0,0,0,rest-s,nan,0,24.428571428571427
35512,37431,9/07/2013,23:55:30,3,0,0,rest-s,nan,0,0.14285714285714285
35513,37432,9/07/2013,23:56:00,0,0,0,rest-s,nan,0,0.14285714285714285
35514,37433,9/07/2013,23:56:30,0,0,0,rest-s,nan,0,0.14285714285714285
35515,37434,9/07/2013,23:57:00,0,0,0,rest-s,nan,0,0.14285714285714285
35516,37435,9/07/2013,23:57:30,0,0,0,rest-s,nan,0,0.14285714285714285
35517,37436,9/07/2013,23:58:00,0,0,0,rest-s,nan,0,0.14285714285714285
35518,37437,9/07/2013,23:58:30,0,0,0,rest-s,nan,0,0.14285714285714285
35519,37438,9/07/2013,23:59:00,0,0,0,rest-s,nan,0,0.14285714285714285
35520,37439,9/07/2013,23:59:30,0,0,0,rest-s,nan,0,0.14285714285714285
35521,37440,10/07/2013,0:00:00,0,0,0,rest-s,nan,0,0.14285714285714285
35522,37441,10/07/2013,0:00:30,0,0,0,rest-s,nan,0,0.14285714285714285
35523,37442,10/07/2013,0:01:00,0,0,0,rest-s,nan,0,0.0
35524,37443,10/07/2013,0:01:30,0,0,0,rest-s,nan,0,0.0
35525,37444,10/07/2013,0:02:00,0,0,0,rest-s,nan,0,0.0
35526,37445,10/07/2013,0:02:30,0,0,0,rest-s,nan,0,0.0
35527,37446,10/07/2013,0:03:00,0,0,0,rest-s,nan,0,0.0
35528,37447,10/07/2013,0:03:30,0,0,0,rest-s,nan,0,0.0
35529,37448,10/07/2013,0:04:00,0,0,0,rest-s,nan,0,0.0
35530,37449,10/07/2013,0:04:30,0,0,0,rest-s,nan,0,0.0
35531,37450,10/07/2013,0:05:00,0,0,0,rest-s,nan,0,0.0
35532,37451,10/07/2013,0:05:30,0,0,0,rest-s,nan,0,0.0
35533,37452,10/07/2013,0:06:00,0,0,0,rest-s,nan,0,0.0
35534,37453,10/07/2013,0:06:30,0,0,0,rest-s,nan,0,0.0
35535,37454,10/07/2013,0:07:00,0,0,0,rest-s,nan,0,0.0
35536,37455,10/07/2013,0:07:30,0,0,0,rest-s,nan,0,0.0
35537,37456,10/07/2013,0:08:00,0,0,0,rest-s,nan,0,0.0
35538,37457,10/07/2013,0:08:30,0,0,0,rest-s,nan,0,0.0
35539,37458,10/07/2013,0:09:00,0,0,0,rest-s,nan,0,0.9047619047619048
35540,37459,10/07/2013,0:09:30,0,0,0,rest-s,nan,0,6.285714285714286
35541,37460,10/07/2013,0:10:00,0,0,0,rest-s,nan,0,7.238095238095238
35542,37461,10/07/2013,0:10:30,0,0,0,rest-s,nan,0,7.9523809523809526
35543,37462,10/07/2013,0:11:00,0,0,0,rest-s,nan,0,10.380952380952381
35544,37463,10/07/2013,0:11:30,0,0,0,rest-s,nan,0,34.666666666666664
35545,37464,10/07/2013,0:12:00,0,0,0,rest-s,nan,0,37.333333333333336
35546,37465,10/07/2013,0:12:30,0,0,0,rest-s,nan,0,37.333333333333336
35547,37466,10/07/2013,0:13:00,0,0,0,rest-s,nan,0,37.333333333333336
35548,37467,10/07/2013,0:13:30,0,0,0,rest-s,nan,0,37.333333333333336
35549,37468,10/07/2013,0:14:00,19,0,1,rest-s,nan,0,37.333333333333336
35550,37469,10/07/2013,0:14:30,113,0,1,rest-s,nan,0,37.333333333333336
35551,37470,10/07/2013,0:15:00,20,0,1,rest-s,nan,0,37.333333333333336
35552,37471,10/07/2013,0:15:30,15,0,1,rest-s,nan,0,37.333333333333336
35553,37472,10/07/2013,0:16:00,51,0,1,rest-s,nan,0,37.333333333333336
35554,37473,10/07/2013,0:16:30,510,0,1,rest-s,nan,0,37.333333333333336
35555,37474,10/07/2013,0:17:00,56,0,1,rest-s,nan,0,37.38095238095238
35556,37475,10/07/2013,0:17:30,0,0,1,rest-s,nan,0,37.38095238095238
35557,37476,10/07/2013,0:18:00,0,0,0,rest-s,nan,0,37.38095238095238
35558,37477,10/07/2013,0:18:30,0,0,0,rest-s,nan,0,37.38095238095238
35559,37478,10/07/2013,0:19:00,0,0,0,rest-s,nan,0,37.38095238095238
35560,37479,10/07/2013,0:19:30,0,0,0,rest-s,nan,0,36.476190476190474
35561,37480,10/07/2013,0:20:00,0,0,0,rest-s,nan,0,31.095238095238095
35562,37481,10/07/2013,0:20:30,0,0,0,rest-s,nan,0,30.142857142857142
35563,37482,10/07/2013,0:21:00,0,0,0,rest-s,nan,0,29.428571428571427
35564,37483,10/07/2013,0:21:30,0,0,0,rest-s,nan,0,27.047619047619047
35565,37484,10/07/2013,0:22:00,1,0,0,rest-s,nan,0,2.761904761904762
35566,37485,10/07/2013,0:22:30,0,0,0,rest-s,nan,0,0.09523809523809523
35567,37486,10/07/2013,0:23:00,0,0,0,rest-s,nan,0,0.09523809523809523
35568,37487,10/07/2013,0:23:30,0,0,0,rest-s,nan,0,0.3333333333333333
35569,37488,10/07/2013,0:24:00,0,0,0,rest-s,nan,0,9.428571428571429
35570,37489,10/07/2013,0:24:30,0,0,0,rest-s,nan,0,14.80952380952381
35571,37490,10/07/2013,0:25:00,0,0,0,rest-s,nan,0,14.80952380952381
35572,37491,10/07/2013,0:25:30,0,0,0,rest-s,nan,0,14.80952380952381
35573,37492,10/07/2013,0:26:00,0,0,0,rest-s,nan,0,14.80952380952381
35574,37493,10/07/2013,0:26:30,1,0,0,rest-s,nan,0,14.80952380952381
35575,37494,10/07/2013,0:27:00,0,0,0,rest-s,nan,0,14.80952380952381
35576,37495,10/07/2013,0:27:30,0,0,0,rest-s,nan,0,27.047619047619047
35577,37496,10/07/2013,0:28:00,0,0,1,rest-s,nan,0,47.04761904761905
35578,37497,10/07/2013,0:28:30,5,0,1,rest-s,nan,0,55.285714285714285
35579,37498,10/07/2013,0:29:00,191,0,1,rest-s,nan,0,57.19047619047619
35580,37499,10/07/2013,0:29:30,113,0,1,rest-s,nan,0,57.19047619047619
35581,37500,10/07/2013,0:30:00,0,0,1,rest-s,nan,0,58.95238095238095
35582,37501,10/07/2013,0:30:30,0,0,1,rest-s,nan,0,58.95238095238095
35583,37502,10/07/2013,0:31:00,0,0,0,rest-s,nan,0,58.95238095238095
35584,37503,10/07/2013,0:31:30,0,0,1,rest-s,nan,0,58.95238095238095
35585,37504,10/07/2013,0:32:00,0,0,1,rest-s,nan,0,58.904761904761905
35586,37505,10/07/2013,0:32:30,258,0,1,rest-s,nan,1,61.333333333333336
35587,37506,10/07/2013,0:33:00,420,0,1,rest-s,nan,1,62.714285714285715
35588,37507,10/07/2013,0:33:30,173,0,1,rest-s,nan,1,62.714285714285715
35589,37508,10/07/2013,0:34:00,40,0,1,rest-s,nan,1,62.476190476190474
35590,37509,10/07/2013,0:34:30,0,0,1,rest-s,nan,0,53.38095238095238
35591,37510,10/07/2013,0:35:00,37,0,1,rest-s,nan,0,48.0
35592,37511,10/07/2013,0:35:30,0,0,0,rest-s,nan,0,48.0
35593,37512,10/07/2013,0:36:00,0,0,0,rest-s,nan,0,48.0
35594,37513,10/07/2013,0:36:30,0,0,0,rest-s,nan,0,48.0
35595,37514,10/07/2013,0:37:00,0,0,0,rest-s,nan,0,48.0
35596,37515,10/07/2013,0:37:30,51,0,1,rest-s,nan,0,48.0
35597,37516,10/07/2013,0:38:00,29,0,1,rest-s,nan,0,40.42857142857143
35598,37517,10/07/2013,0:38:30,0,0,0,rest-s,nan,0,20.428571428571427
35599,37518,10/07/2013,0:39:00,0,0,0,rest-s,nan,0,12.19047619047619
35600,37519,10/07/2013,0:39:30,0,0,0,rest-s,nan,0,10.285714285714286
35601,37520,10/07/2013,0:40:00,0,0,0,rest-s,nan,0,10.285714285714286
35602,37521,10/07/2013,0:40:30,0,0,0,rest-s,nan,0,8.523809523809524
35603,37522,10/07/2013,0:41:00,0,0,0,rest-s,nan,0,8.523809523809524
35604,37523,10/07/2013,0:41:30,0,0,0,rest-s,nan,0,8.523809523809524
35605,37524,10/07/2013,0:42:00,0,0,0,rest-s,nan,0,8.523809523809524
35606,37525,10/07/2013,0:42:30,0,0,0,rest-s,nan,0,8.523809523809524
35607,37526,10/07/2013,0:43:00,99,0,1,rest-s,nan,0,6.095238095238095
35608,37527,10/07/2013,0:43:30,0,0,0,rest-s,nan,0,4.714285714285714
35609,37528,10/07/2013,0:44:00,0,0,0,rest-s,nan,0,4.714285714285714
35610,37529,10/07/2013,0:44:30,0,0,0,rest-s,nan,0,4.714285714285714
35611,37530,10/07/2013,0:45:00,0,0,0,rest-s,nan,0,4.714285714285714
